,Text,Tag,Value,doc_id,ID,Prediction
177,ては原則として９３日以内）,,,300366363,300366363-185,
0,入 札 公告,,,300366678,300366678-1,
1,次のとおり一般競争入札に付します。,,,300366678,300366678-2,
2,令和２年３月２３日,公告日,令和2年3月23日,300366678,300366678-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366678,300366678-4,
4,契約担当役 地熱統括部長 西川 信康,,,300366678,300366678-5,
5,１．競争入札に付する事項,,,300366678,300366678-6,
6,（１）件名,,,300366678,300366678-7,
7,AEデータ解析用ワークステーションの導入（リース）,入札件名,AEデータ解析用ワークステーションの導入(リース),300366678,300366678-8,
8,（２）概要,,,300366678,300366678-9,
9,AE（Acoustic Emission）解析用ワークステーション１台の賃貸借契約,,,300366678,300366678-10,
10,（３）契約期間,,,300366678,300366678-11,
11,令和２年７月１日（納入日の翌日）から令和３年３月３１日（水）,調達年度;調達終了日;調達開始日,令和2年;令和3年3月31日令和2年6月30日;令和2年7月1日(の翌日,300366678,300366678-12,
12,（４）納入日,,,300366678,300366678-13,
13,令和２年６月３０日まで（相談可）,,,300366678,300366678-14,
14,（５）納入場所,,,300366678,300366678-15,
15,〒963-0298 福島県郡山市待池台2-2-9,都道府県;需要場所(住所),〒;〒963-0298福島県郡山市待池台2-2-,300366678,300366678-16,
16,国立研究開発法人 産業技術総合研究所,,,300366678,300366678-17,
17,再生可能エネルギー研究センター ３階地熱チーム実験室,施設名,9国立研究開発法人産業技術総合研究所再生可能エネルギー研究センター3階地熱チーム実験室,300366678,300366678-18,
18,※作業の都合上、当機構ではなく、上記場所に納入。,,,300366678,300366678-19,
19,（６）仕様,,,300366678,300366678-20,
20,別添１の仕様を満たすワークステーション１台,,,300366678,300366678-21,
21,（７）入札方法,,,300366678,300366678-22,
22,一般競争入札,,,300366678,300366678-23,
23,入札金額は請負業務の総価（9ヵ月分）を記載すること。なお、落札者の決定に,,,300366678,300366678-24,
24,当たっては入札書に記載された金額に当該金額の１０パーセントに相当する額を,,,300366678,300366678-25,
25,加算した金額（当該金額に１円未満の端数があるときは、その端数を切り捨てた金,,,300366678,300366678-26,
26,額）をもって落札価格とするので、入札者は消費税及び地方消費税に係る課税事業,,,300366678,300366678-27,
27,者であるか免税事業者であるかを問わず、見積った価格の１１０分の１００に相,,,300366678,300366678-28,
28,当する金額を入札書に記載すること。,,,300366678,300366678-29,
29,（８）電子入札システムの利用,,,300366678,300366678-30,
30,本案件は、電子入札システムにより行うものとする。,,,300366678,300366678-31,
31,２．競争に参加する者に必要な資格に関する事項,,,300366678,300366678-32,
32,下記全ての条件を満たすものとする。,,,300366678,300366678-33,
33,（１）独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する公示」,,,300366678,300366678-34,
34,の「３競争に参加することができない者」に該当しない者であること。,,,300366678,300366678-35,
35,（２）令和01・02・03（平成31・32・33）年度競争参加資格（全省庁統一資格）における,,,300366678,300366678-36,
36,物品の製造・販売等に関する一般競争参加者の資格のうち、「役務の提供等」におけ,,,300366678,300366678-37,
37,る「賃貸借」で「A」、「B」、「C」又は「D」の等級に格付けされている者であること。,,,300366678,300366678-39,
38,（３）現在、国又は、政府関係機関等から補助金交付の停止又は、契約に係る指名停止等の,,,300366678,300366678-40,
39,行政処分を受けていないこと。,,,300366678,300366678-41,
40,（４）電子入札システムを利用するための利用者登録をしている者であること。,,,300366678,300366678-42,
41,（電子入札システムへの参加については、当機構ホームページをご参照ください。）,,,300366678,300366678-43,
42,（５）下記４．（２）における入札説明書の交付を受けた者。,,,300366678,300366678-44,
43,（６）本公告に示した借入物件を納入・保守できることを証明するため、下記①～③の書類を令和２年４月６日までに下記４．（１）の場所・担当者宛に郵送（必着）で提出の上、 当機構担当職員より認められた者。,資格申請締切日時,和2年4月6,300366678,300366678-45,
44,①納入機器リスト(機種),,,300366678,300366678-48,
45,②選定した機器の仕様を満たすことを証明する書類,,,300366678,300366678-49,
46,カタログ等、機能証明書の該当箇所にマーカーしたものを添付すること,,,300366678,300366678-50,
47,③借入物件の保守体制に関する証明書,,,300366678,300366678-51,
48,保守体制図と共に、当該借入物件に係る迅速なメンテナンス体制が整備され,,,300366678,300366678-52,
49,ていることの証明書。,,,300366678,300366678-53,
50,３．一般競争入札参加の申し出,,,300366678,300366678-54,
51,一般競争入札に参加しようとする者は、下記４．（２）の入札説明書の交付を受けた,,,300366678,300366678-55,
52,上で、下記の提出期限及び提出方法により証明書等を提出ください。,,,300366678,300366678-56,
53,競争に参加する者に必要な資格等について確認を行い、上記２．に該当する者に限り,,,300366678,300366678-57,
54,入札参加の対象とする。,,,300366678,300366678-58,
55,提出期限：令和２年４月６日１７：００,資格申請締切日時,令和2年4月6日17:00,300366678,300366678-59,
56,提出方法：「一般競争入札参加申請書」及び「資格決定通知書の写し」を電子入札シ,,,300366678,300366678-60,
57,ステムにより提出。その他関係書類は２.（６）のとおり。,,,300366678,300366678-61,
58,確認方法：電子入札システムにより通知,,,300366678,300366678-62,
59,４．契約条項を示す場所等,,,300366678,300366678-63,
60,（１）契約条項を示す場所及び問い合わせ先,,,300366678,300366678-64,
61,〒105-0001,,,300366678,300366678-65,
62,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,入札書送付先;資格申請送付先;質問箇所所属/担当者,105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング;〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング;〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング独立行政法人石油天然ガス・金属鉱物資源機構地熱技術部技術課吉松圭太/財前貴志(,300366678,300366678-66,
63,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366678,300366678-67,
64,地熱技術部 技術課 吉松 圭太／財前 貴志,入札書送付先部署/担当者名;資格申請送付先部署/担当者名,ツインビルディング独立行政法人石油天然ガス・金属鉱物資源機構地熱技術部技術課吉松圭太/財前貴志(;ツインビルディング独立行政法人石油天然ガス・金属鉱物資源機構地熱技術部技術課吉松圭太/財前貴志(,300366678,300366678-68,
65,(yoshimatsu-keita@jogmec.go.jp/zaizen-takashi@jogmec.go.jp),,,300366678,300366678-69,
66,Tel 03-6758-8001 Fax 03-6758-8087,質問箇所TEL/FAX,##l03-6758-8001Fax03-6758-8087,300366678,300366678-70,
67,（２）入札説明書の交付,,,300366678,300366678-71,
68,入札参加希望者に、上記（１）において、令和２年４月１日までの間電子メール又,仕様書交付期限,令和2年4月1日,300366678,300366678-72,
69,は手交により配布する。,,,300366678,300366678-73,
70,（３）入札説明会,,,300366678,300366678-74,
71,開催しない。,,,300366678,300366678-75,
72,（４）開札の日時及び場所,,,300366678,300366678-76,
73,令和２年４月８日（水）１１時００分,開札日時,令和2年4月8日(水)11時00分,300366678,300366678-77,
74,〒１０５―０００１,,,300366678,300366678-79,
